Date,Hour,Site,WL,AWL
4/9/2012,0:00,CB,75.35122449,75.36676047
4/9/2012,2:00,CB,75.36142857,75.38021167
4/9/2012,4:00,CB,75.36142857,75.38021167
4/9/2012,6:00,CB,75.36142857,75.38021167
4/9/2012,8:00,CB,75.36142857,75.38021167
4/9/2012,10:00,CB,75.36142857,75.38021167
4/9/2012,12:00,CB,75.36142857,75.38021167
4/9/2012,14:00,CB,75.36142857,75.38021167
4/9/2012,16:00,CB,75.35122449,75.36676047
4/9/2012,18:00,CB,75.36142857,75.38021167
4/9/2012,20:00,CB,75.36142857,75.38021167
4/9/2012,22:00,CB,75.35122449,75.36676047
4/10/2012,0:00,CB,75.36142857,75.38021167
4/10/2012,2:00,CB,75.35122449,75.36676047
4/10/2012,4:00,CB,75.35122449,75.36676047
4/10/2012,6:00,CB,75.36142857,75.38021167
4/10/2012,8:00,CB,75.35122449,75.36676047
4/10/2012,10:00,CB,75.35122449,75.36676047
4/10/2012,12:00,CB,75.36142857,75.38021167
4/10/2012,14:00,CB,75.36142857,75.38021167
4/10/2012,16:00,CB,75.36142857,75.38021167
4/10/2012,18:00,CB,75.36142857,75.38021167
4/10/2012,20:00,CB,75.36142857,75.38021167
4/10/2012,22:00,CB,75.36142857,75.38021167
4/11/2012,0:00,CB,75.36142857,75.38021167
4/11/2012,2:00,CB,75.36142857,75.38021167
4/11/2012,4:00,CB,75.36142857,75.38021167
4/11/2012,6:00,CB,75.36142857,75.38021167
4/11/2012,8:00,CB,75.36142857,75.38021167
4/11/2012,10:00,CB,75.36142857,75.38021167
4/11/2012,12:00,CB,75.36142857,75.38021167
4/11/2012,14:00,CB,75.36142857,75.38021167
4/11/2012,16:00,CB,75.36142857,75.38021167
4/11/2012,18:00,CB,75.36142857,75.38021167
4/11/2012,20:00,CB,75.36142857,75.38021167
4/11/2012,22:00,CB,75.36142857,75.38021167
4/12/2012,0:00,CB,75.36142857,75.38021167
4/12/2012,2:00,CB,75.36142857,75.38021167
4/12/2012,4:00,CB,75.36142857,75.38021167
4/12/2012,6:00,CB,75.36142857,75.38021167
4/12/2012,8:00,CB,75.36142857,75.38021167
4/12/2012,10:00,CB,75.36142857,75.38021167
4/12/2012,12:00,CB,75.36142857,75.38021167
4/12/2012,14:00,CB,75.36142857,75.38021167
4/12/2012,16:00,CB,75.37163265,75.39366287
4/12/2012,18:00,CB,75.36142857,75.38021167
4/12/2012,20:00,CB,75.37163265,75.39366287
4/12/2012,22:00,CB,75.36142857,75.38021167
4/13/2012,0:00,CB,75.36142857,75.38021167
4/13/2012,2:00,CB,75.36142857,75.38021167
4/13/2012,4:00,CB,75.37163265,75.39366287
4/13/2012,6:00,CB,75.36142857,75.38021167
4/13/2012,8:00,CB,75.36142857,75.38021167
4/13/2012,10:00,CB,75.36142857,75.38021167
4/13/2012,12:00,CB,75.37163265,75.39366287
4/13/2012,14:00,CB,75.36142857,75.38021167
4/13/2012,16:00,CB,75.36142857,75.38021167
4/13/2012,18:00,CB,75.36142857,75.38021167
4/13/2012,20:00,CB,75.36142857,75.38021167
4/13/2012,22:00,CB,75.36142857,75.38021167
4/14/2012,0:00,CB,75.36142857,75.38021167
4/14/2012,2:00,CB,75.36142857,75.38021167
4/14/2012,4:00,CB,75.36142857,75.38021167
4/14/2012,6:00,CB,75.36142857,75.38021167
4/14/2012,8:00,CB,75.36142857,75.38021167
4/14/2012,10:00,CB,75.35122449,75.36676047
4/14/2012,12:00,CB,75.35122449,75.36676047
4/14/2012,14:00,CB,75.35122449,75.36676047
4/14/2012,16:00,CB,75.36142857,75.38021167
4/14/2012,18:00,CB,75.35122449,75.36676047
4/14/2012,20:00,CB,75.36142857,75.38021167
4/14/2012,22:00,CB,75.35122449,75.36676047
4/15/2012,0:00,CB,75.35122449,75.36676047
4/15/2012,2:00,CB,75.35122449,75.36676047
4/15/2012,4:00,CB,75.35122449,75.36676047
4/15/2012,6:00,CB,75.36142857,75.38021167
4/15/2012,8:00,CB,75.36142857,75.38021167
4/15/2012,10:00,CB,75.36142857,75.38021167
4/15/2012,12:00,CB,75.36142857,75.38021167
4/15/2012,14:00,CB,75.36142857,75.38021167
4/15/2012,16:00,CB,75.35122449,75.36676047
4/15/2012,18:00,CB,75.35122449,75.36676047
4/15/2012,20:00,CB,75.36142857,75.38021167
4/15/2012,22:00,CB,75.36142857,75.38021167
4/16/2012,0:00,CB,75.35122449,75.36676047
4/16/2012,2:00,CB,75.35122449,75.36676047
4/16/2012,4:00,CB,75.36142857,75.38021167
4/16/2012,6:00,CB,75.36142857,75.38021167
4/16/2012,8:00,CB,75.36142857,75.38021167
4/16/2012,10:00,CB,75.36142857,75.38021167
4/16/2012,12:00,CB,75.36142857,75.38021167
4/16/2012,14:00,CB,75.36142857,75.38021167
4/16/2012,16:00,CB,75.35122449,75.36676047
4/16/2012,18:00,CB,75.35122449,75.36676047
4/16/2012,20:00,CB,75.36142857,75.38021167
4/16/2012,22:00,CB,75.36142857,75.38021167
4/17/2012,0:00,CB,75.36142857,75.38021167
4/17/2012,2:00,CB,75.36142857,75.38021167
4/17/2012,4:00,CB,75.37163265,75.39366287
4/17/2012,6:00,CB,75.36142857,75.38021167
4/17/2012,8:00,CB,75.36142857,75.38021167
4/17/2012,10:00,CB,75.36142857,75.38021167
4/17/2012,12:00,CB,75.35122449,75.36676047
4/17/2012,14:00,CB,75.36142857,75.38021167
4/17/2012,16:00,CB,75.36142857,75.38021167
4/17/2012,18:00,CB,75.35122449,75.36676047
4/17/2012,20:00,CB,75.35122449,75.36676047
4/17/2012,22:00,CB,75.35122449,75.36676047
4/18/2012,0:00,CB,75.35122449,75.36676047
4/18/2012,2:00,CB,75.36142857,75.38021167
4/18/2012,4:00,CB,75.35122449,75.36676047
4/18/2012,6:00,CB,75.36142857,75.38021167
4/18/2012,8:00,CB,75.35122449,75.36676047
4/18/2012,10:00,CB,75.34102041,75.35330926
4/18/2012,12:00,CB,75.35122449,75.36676047
4/18/2012,14:00,CB,75.35122449,75.36676047
4/18/2012,16:00,CB,75.35122449,75.36676047
4/18/2012,18:00,CB,75.35122449,75.36676047
4/18/2012,20:00,CB,75.35122449,75.36676047
4/18/2012,22:00,CB,75.35122449,75.36676047
4/19/2012,0:00,CB,75.35122449,75.36676047
4/19/2012,2:00,CB,75.35122449,75.36676047
4/19/2012,4:00,CB,75.35122449,75.36676047
4/19/2012,6:00,CB,75.35122449,75.36676047
4/19/2012,8:00,CB,75.35122449,75.36676047
4/19/2012,10:00,CB,75.35122449,75.36676047
4/19/2012,12:00,CB,75.35122449,75.36676047
4/19/2012,14:00,CB,75.35122449,75.36676047
4/19/2012,16:00,CB,75.34102041,75.35330926
4/19/2012,18:00,CB,75.34102041,75.35330926
4/19/2012,20:00,CB,75.35122449,75.36676047
4/19/2012,22:00,CB,75.35122449,75.36676047
4/20/2012,0:00,CB,75.34102041,75.35330926
4/20/2012,2:00,CB,75.34102041,75.35330926
4/20/2012,4:00,CB,75.34102041,75.35330926
4/20/2012,6:00,CB,75.35122449,75.36676047
4/20/2012,8:00,CB,75.34102041,75.35330926
4/20/2012,10:00,CB,75.35122449,75.36676047
4/20/2012,12:00,CB,75.33081633,75.33985806
4/20/2012,14:00,CB,75.34102041,75.35330926
4/20/2012,16:00,CB,75.34102041,75.35330926
4/20/2012,18:00,CB,75.34102041,75.35330926
4/20/2012,20:00,CB,75.34102041,75.35330926
4/20/2012,22:00,CB,75.34102041,75.35330926
4/21/2012,0:00,CB,75.34102041,75.35330926
4/21/2012,2:00,CB,75.34102041,75.35330926
4/21/2012,4:00,CB,75.34102041,75.35330926
4/21/2012,6:00,CB,75.34102041,75.35330926
4/21/2012,8:00,CB,75.35122449,75.36676047
4/21/2012,10:00,CB,75.35122449,75.36676047
4/21/2012,12:00,CB,75.34102041,75.35330926
4/21/2012,14:00,CB,75.34102041,75.35330926
4/21/2012,16:00,CB,75.35122449,75.36676047
4/21/2012,18:00,CB,75.35122449,75.36676047
4/21/2012,20:00,CB,75.35122449,75.36676047
4/21/2012,22:00,CB,75.36142857,75.38021167
4/22/2012,0:00,CB,75.36142857,75.38021167
4/22/2012,2:00,CB,75.35122449,75.36676047
4/22/2012,4:00,CB,75.35122449,75.36676047
4/22/2012,6:00,CB,75.35122449,75.36676047
4/22/2012,8:00,CB,75.36142857,75.38021167
4/22/2012,10:00,CB,75.36142857,75.38021167
4/22/2012,12:00,CB,75.36142857,75.38021167
4/22/2012,14:00,CB,75.36142857,75.38021167
4/22/2012,16:00,CB,75.35122449,75.36676047
4/22/2012,18:00,CB,75.36142857,75.38021167
4/22/2012,20:00,CB,75.36142857,75.38021167
4/22/2012,22:00,CB,75.36142857,75.38021167
4/23/2012,0:00,CB,75.37163265,75.39366287
4/23/2012,2:00,CB,75.37163265,75.39366287
4/23/2012,4:00,CB,75.38183673,75.40711407
