"Date","WL.igldm","AWL.igldm"
"2012-06-04",75.3248639441667,75.3320115266667
"2012-06-05",75.3231632625,75.32976966
"2012-06-06",75.31721088,75.3219231266667
"2012-06-07",75.30870748,75.3107137933333
"2012-06-08",75.3027551,75.30286726
"2012-06-09",75.29680272,75.2950207266667
"2012-06-10",75.28489796,75.279327655
"2012-06-11",75.28064626,75.2737229858333
"2012-06-12",75.29,75.2860532558333
"2012-06-13",75.3214625816667,75.3275277933333
"2012-06-14",75.33081633,75.33985806
"2012-06-15",75.3248639441667,75.3320115266667
"2012-06-16",75.3163605416667,75.3208021933333
"2012-06-17",75.30360544,75.3039881933333
"2012-06-18",75.2942517,75.2916579266667
"2012-06-19",75.29170068,75.2882951266667
"2012-06-20",75.28489796,75.279327655
"2012-06-21",75.2814966,75.2748439183333
"2012-06-22",75.2729932,75.2636345833333
"2012-06-23",75.26704082,75.25578805
"2012-06-24",75.26193878,75.24906245
"2012-06-25",75.2687415,75.2580299166667
"2012-06-26",75.26534014,75.2535461833333
"2012-06-27",75.2602380991667,75.2468205833333
"2012-06-28",75.254285715,75.23897405
"2012-06-29",75.2534353741667,75.2378531166667
"2012-06-30",75.24068027,75.2210391166667
"2012-07-01",75.23557823,75.2143135166667
"2012-07-02",75.23302721,75.2109507166667
"2012-07-03",75.22367347,75.198620445
"2012-07-04",75.22112245,75.1952576425
"2012-07-05",75.21602041,75.18853204
"2012-07-06",75.21006803,75.1806855066667
"2012-07-07",75.20836735,75.17844364
"2012-07-08",75.20666667,75.1762017733333
"2012-07-09",75.1981632691667,75.16499244
"2012-07-10",75.1939115658333,75.1593877733333
"2012-07-11",75.18540816,75.14817844
"2012-07-12",75.1820068,75.1436947066667
"2012-07-13",75.18030612,75.14145284
"2012-07-14",75.17605442,75.1358481733333
"2012-07-15",75.17180272,75.1302435066667
"2012-07-16",75.1692517,75.1268807066667
"2012-07-17",75.1692517,75.1268807058333
"2012-07-18",75.15734694,75.1111876308333
"2012-07-19",75.15139456,75.1033410966667
"2012-07-20",75.1437415,75.0932526966667
"2012-07-21",75.14034014,75.0887689633333
"2012-07-22",75.1377891183333,75.0854061633333
"2012-07-23",75.1309863941667,75.0764386966667
"2012-07-24",75.12333333,75.0663502966667
"2012-07-25",75.12248299,75.0652293633333
"2012-07-26",75.1377891175,75.0854061633333
"2012-07-27",75.1522449,75.10446203
"2012-07-28",75.15479592,75.10782483
"2012-07-29",75.15309524,75.1055829633333
"2012-07-30",75.14969388,75.10109923
"2012-07-31",75.14714286,75.09773643
"2012-08-01",75.1564966,75.1100666966667
"2012-08-02",75.15309524,75.1055829633333
"2012-08-03",75.14629252,75.0966154966667
"2012-08-04",75.1377891191667,75.0854061633333
"2012-08-05",75.14034014,75.0887689633333
"2012-08-06",75.1369387783333,75.08428523
"2012-08-07",75.1292857125,75.07419683
"2012-08-08",75.1275850316667,75.0719549633333
"2012-08-09",75.1309863941667,75.0764386966667
"2012-08-10",75.13778912,75.0854061633333
"2012-08-11",75.14544218,75.0954945633333
"2012-08-12",75.15734694,75.1111876325
"2012-08-13",75.165,75.1212760375
"2012-08-14",75.17605442,75.1358481733333
"2012-08-15",75.1820068,75.1436947066667
"2012-08-16",75.18455782,75.1470575066667
"2012-08-17",75.1862585,75.1492993733333
"2012-08-18",75.18455782,75.1470575066667
"2012-08-19",75.18115646,75.1425737733333
"2012-08-20",75.17265306,75.13136444
"2012-08-21",75.16585034,75.1223969708333
"2012-08-22",75.1564966,75.1100666983333
"2012-08-23",75.15139456,75.1033410966667
"2012-08-24",75.14544218,75.0954945633333
"2012-08-25",75.1403401391667,75.0887689633333
"2012-08-26",75.1275850316667,75.0719549633333
"2012-08-27",75.12163265,75.06410843
"2012-08-28",75.11568027,75.0562618958333
"2012-08-29",75.10802721,75.0461734883333
"2012-08-30",75.11142857,75.050657225
"2012-08-31",75.10462585,75.0416897533333
"2012-09-01",75.09697279,75.0316013533333
"2012-09-02",75.08846939,75.02039202
"2012-09-03",75.08676871,75.0181501533333
"2012-09-04",75.1054761916667,75.0428106891667
"2012-09-05",75.20921769,75.1795645733333
"2012-09-06",75.23302721,75.2109507141667
"2012-09-07",75.24833333,75.2311275166667
"2012-09-08",75.2627891183333,75.2501833833333
"2012-09-09",75.2687415,75.2580299166667
"2012-09-10",75.2687415,75.2580299166667
"2012-09-11",75.26108844,75.2479415166667
"2012-09-12",75.2559863966667,75.2412159166667
"2012-09-13",75.2474829908333,75.2300065833333
"2012-09-14",75.2457823108333,75.2277647166667
"2012-09-15",75.2525850333333,75.2367321833333
"2012-09-16",75.2534353741667,75.2378531166667
"2012-09-17",75.2525850333333,75.2367321833333
"2012-09-18",75.2687414966667,75.2580299191667
"2012-09-19",75.29510204,75.29277886
"2012-09-20",75.29340136,75.2905369933333
"2012-09-21",75.29595238,75.2938997933333
"2012-09-22",75.3027551,75.30286726
"2012-09-23",75.30190476,75.3017463266667
"2012-09-24",75.29765306,75.29614166
"2012-09-25",75.29680272,75.2950207266667
"2012-09-26",75.2942517,75.2916579266667
"2012-09-27",75.29,75.28605326
"2012-09-28",75.2857483,75.2804485891667
"2012-09-29",75.28659864,75.2815695233333
"2012-09-30",75.28489796,75.279327655
"2012-10-01",75.29680272,75.2950207266667
"2012-10-02",75.29595238,75.2938997933333
"2012-10-03",75.30020408,75.29950446
"2012-10-04",75.29935374,75.2983835266667
"2012-10-05",75.2985034,75.2972625933333
"2012-10-06",75.321462585,75.3275277933333
"2012-10-07",75.3240136033333,75.3308905933333
"2012-10-08",75.3231632625,75.32976966
"2012-10-09",75.32061224,75.32640686
"2012-10-10",75.3214625808333,75.3275277933333
"2012-10-11",75.31806122,75.32304406
"2012-10-12",75.31210884,75.3151975266667
"2012-10-13",75.30870748,75.3107137933333
"2012-10-14",75.3189115608333,75.3241649933333
"2012-10-15",75.3223129216667,75.3286487266667
"2012-10-16",75.31465986,75.3185603266667
"2012-10-17",75.311428568,75.31430078
"2012-10-18",NA,NA
"2012-10-19",NA,NA
"2012-10-20",NA,NA
"2012-10-21",NA,NA
"2012-10-22",NA,NA
"2012-10-23",NA,NA
"2012-10-24",NA,NA
"2012-10-25",NA,NA
"2012-10-26",NA,NA
"2012-10-27",NA,NA
"2012-10-28",NA,NA
"2012-10-29",NA,NA
"2012-10-30",NA,NA
"2012-10-31",NA,NA
"2012-11-01",NA,NA
"2012-11-02",NA,NA
"2012-11-03",NA,NA
"2012-11-04",NA,NA
"2012-11-05",NA,NA
"2012-11-06",NA,NA
"2012-11-07",NA,NA
"2012-11-08",NA,NA
"2012-11-09",NA,NA
"2012-11-10",NA,NA
"2012-11-11",NA,NA
"2012-11-12",NA,NA
"2012-11-13",NA,NA
"2012-11-14",NA,NA
"2012-11-15",NA,NA
"2012-11-16",NA,NA
"2012-11-17",NA,NA
"2012-11-18",NA,NA
"2012-11-19",NA,NA
"2012-11-20",NA,NA
"2012-11-21",NA,NA
"2012-11-22",NA,NA
"2012-11-23",NA,NA
"2012-11-24",NA,NA
"2012-11-25",NA,NA
"2012-11-26",NA,NA
"2012-11-27",NA,NA
"2012-11-28",NA,NA
"2012-11-29",NA,NA
"2012-11-30",NA,NA
"2012-12-01",NA,NA
"2012-12-02",NA,NA
"2012-12-03",NA,NA
"2012-12-04",NA,NA
"2012-12-05",NA,NA
"2012-12-06",NA,NA
"2012-12-07",NA,NA
"2012-12-08",NA,NA
"2012-12-09",NA,NA
"2012-12-10",NA,NA
"2012-12-11",NA,NA
"2012-12-12",NA,NA
"2012-12-13",NA,NA
"2012-12-14",NA,NA
"2012-12-15",NA,NA
"2012-12-16",NA,NA
"2012-12-17",NA,NA
"2012-12-18",NA,NA
"2012-12-19",NA,NA
"2012-12-20",NA,NA
"2012-12-21",NA,NA
"2012-12-22",NA,NA
"2012-12-23",NA,NA
"2012-12-24",NA,NA
"2012-12-25",NA,NA
"2012-12-26",NA,NA
"2012-12-27",NA,NA
"2012-12-28",NA,NA
"2012-12-29",NA,NA
"2012-12-30",NA,NA
"2012-12-31",NA,NA
"2013-01-01",NA,NA
"2013-01-02",NA,NA
"2013-01-03",NA,NA
"2013-01-04",NA,NA
"2013-01-05",NA,NA
"2013-01-06",NA,NA
"2013-01-07",NA,NA
"2013-01-08",NA,NA
"2013-01-09",NA,NA
"2013-01-10",NA,NA
"2013-01-11",NA,NA
"2013-01-12",NA,NA
"2013-01-13",NA,NA
"2013-01-14",NA,NA
"2013-01-15",NA,NA
"2013-01-16",NA,NA
"2013-01-17",NA,NA
"2013-01-18",NA,NA
"2013-01-19",NA,NA
"2013-01-20",NA,NA
"2013-01-21",NA,NA
"2013-01-22",NA,NA
"2013-01-23",NA,NA
"2013-01-24",NA,NA
"2013-01-25",NA,NA
"2013-01-26",NA,NA
"2013-01-27",NA,NA
"2013-01-28",NA,NA
"2013-01-29",NA,NA
"2013-01-30",NA,NA
"2013-01-31",NA,NA
"2013-02-01",NA,NA
"2013-02-02",NA,NA
"2013-02-03",NA,NA
"2013-02-04",NA,NA
"2013-02-05",NA,NA
"2013-02-06",NA,NA
"2013-02-07",NA,NA
"2013-02-08",NA,NA
"2013-02-09",NA,NA
"2013-02-10",NA,NA
"2013-02-11",NA,NA
"2013-02-12",NA,NA
"2013-02-13",NA,NA
"2013-02-14",NA,NA
"2013-02-15",NA,NA
"2013-02-16",NA,NA
"2013-02-17",NA,NA
"2013-02-18",NA,NA
"2013-02-19",NA,NA
"2013-02-20",NA,NA
"2013-02-21",NA,NA
"2013-02-22",NA,NA
"2013-02-23",NA,NA
"2013-02-24",NA,NA
"2013-02-25",NA,NA
"2013-02-26",NA,NA
"2013-02-27",NA,NA
"2013-02-28",NA,NA
"2013-03-01",NA,NA
"2013-03-02",NA,NA
"2013-03-03",NA,NA
"2013-03-04",NA,NA
"2013-03-05",NA,NA
"2013-03-06",NA,NA
"2013-03-07",NA,NA
"2013-03-08",NA,NA
"2013-03-09",NA,NA
"2013-03-10",NA,NA
"2013-03-11",NA,NA
"2013-03-12",NA,NA
"2013-03-13",NA,NA
"2013-03-14",NA,NA
"2013-03-15",NA,NA
"2013-03-16",NA,NA
"2013-03-17",NA,NA
"2013-03-18",NA,NA
"2013-03-19",NA,NA
"2013-03-20",NA,NA
"2013-03-21",NA,NA
"2013-03-22",NA,NA
"2013-03-23",NA,NA
"2013-03-24",NA,NA
"2013-03-25",NA,NA
"2013-03-26",NA,NA
"2013-03-27",NA,NA
"2013-03-28",NA,NA
"2013-03-29",NA,NA
"2013-03-30",NA,NA
"2013-03-31",NA,NA
"2013-04-01",NA,NA
"2013-04-02",NA,NA
"2013-04-03",NA,NA
"2013-04-04",NA,NA
"2013-04-05",NA,NA
"2013-04-06",NA,NA
"2013-04-07",NA,NA
"2013-04-08",NA,NA
"2013-04-09",NA,NA
"2013-04-10",NA,NA
"2013-04-11",NA,NA
"2013-04-12",NA,NA
"2013-04-13",NA,NA
"2013-04-14",NA,NA
"2013-04-15",NA,NA
"2013-04-16",NA,NA
"2013-04-17",NA,NA
"2013-04-18",NA,NA
"2013-04-19",75.42155102,75.43442402
"2013-04-20",75.4445102045833,75.4392587554167
"2013-04-21",75.4466360545833,75.4271762241667
"2013-04-22",75.4385578204167,75.4154838933333
"2013-04-23",75.42197619,75.3914838458333
"2013-04-24",75.4104966,75.3748684283333
"2013-04-25",75.41857483,75.3865607591667
"2013-04-26",75.42112585,75.3902530741667
"2013-04-27",75.41262245,75.3779453575
"2013-04-28",75.39604082,75.35394531
"2013-04-29",75.3832857125,75.335483735
"2013-04-30",75.37648299,75.3256375616667
"2013-05-01",75.36330272,75.3065606008333
"2013-05-02",75.34927211,75.2862528683333
"2013-05-03",75.3110068020833,75.2308681433333
"2013-05-04",75.27826870875,75.1834834341667
"2013-05-05",75.2480816304167,75.13979104
"2013-05-06",75.2272483,75.1096371341667
"2013-05-07",75.2076904775,75.0813293929167
"2013-05-08",75.1970612225,75.06594475
"2013-05-09",75.18643197,75.0505601041667
"2013-05-10",75.1817551,75.04379086
"2013-05-11",75.20343877625,75.07517553625
"2013-05-12",75.22682313,75.1090217483333
"2013-05-13",75.23064966,75.1145602208333
"2013-05-14",75.22214626,75.1022525041667
"2013-05-15",75.22512245,75.106560205
"2013-05-16",75.21279251875,75.0887140204167
"2013-05-17",75.1991870733333,75.0690216791667
"2013-05-18",75.18855782,75.0536370333333
"2013-05-19",75.18388095,75.0468677891667
"2013-05-20",75.17410204,75.032713915
"2013-05-21",75.17622789,75.0357908441667
"2013-05-22",75.1966360508333,75.0653293641667
"2013-05-23",75.2412789104167,75.1299448666667
"2013-05-24",75.2910238095833,75.2019450091667
"2013-05-25",75.3152585,75.2370220016667
"2013-05-26",75.31355782,75.2345604583333
"2013-05-27",75.30973129,75.2290219858333
"2013-05-28",75.30037755,75.2154834975
"2013-05-29",75.30122789,75.2167142691667
"2013-05-30",75.29527551,75.2080988675
"2013-05-31",75.294,75.20625271
"2013-06-01",75.29272449,75.2044065525
"2013-06-02",75.44068367375,75.4185608225
"2013-06-03",75.55547959,75.5847149975
"2013-06-04",75.56823469,75.6031765725
"2013-06-05",75.5775884329167,75.6167150608333
"2013-06-06",75.5865170079167,75.6296381633333
"2013-06-07",75.65029251625,75.7219460383333
"2013-06-08",75.67707823,75.7607153458333
"2013-06-09",75.66134694,75.73794607
"2013-06-10",75.6464659891667,75.7164075658333
"2013-06-11",75.7110918358333,75.8099462125
"2013-06-12",75.7472312908333,75.8622540083333
"2013-06-13",75.7030136045833,75.7982538816667
"2013-06-14",75.67580272,75.7588691883333
"2013-06-15",75.65794558,75.7330229833333
"2013-06-16",75.65114286,75.72317681
"2013-06-17",75.6562449,75.73056144
"2013-06-18",75.65369388,75.726869125
"2013-06-19",75.6447653079167,75.7139460225
"2013-06-20",75.63371088125,75.6979459908333
"2013-06-21",75.62818367,75.689945975
"2013-06-22",75.63030952,75.6930229041667
"2013-06-23",75.6434897975,75.712099865
"2013-06-24",75.64646599,75.7164075658333
"2013-06-25",75.6460408195833,75.71579218
"2013-06-26",75.64519047875,75.7145614083333
"2013-06-27",75.6426394566667,75.7108690933333
"2013-06-28",75.65454421875,75.7280998966667
"2013-06-29",75.66092177,75.7373306841667
"2013-06-30",75.66134694,75.73794607
"2013-07-01",75.65581973,75.7299460541667
"2013-07-02",75.6562449,75.73056144
"2013-07-03",75.6519932,75.7244075816667
"2013-07-04",75.64816667,75.7188691091667
"2013-07-05",75.6430646266667,75.7114844791667
"2013-07-06",75.6439149679167,75.7127152508333
"2013-07-07",75.6443401383333,75.7133306366667
"2013-07-08",75.6434897970833,75.712099865
"2013-07-09",75.6413639454167,75.7090229358333
"2013-07-10",75.6447653083333,75.7139460225
"2013-07-11",75.6417891158333,75.7096383216667
"2013-07-12",75.63626190125,75.7016383058333
"2013-07-13",75.63498639,75.6997921483333
"2013-07-14",75.63286054,75.6967152191667
"2013-07-15",75.63158503,75.6948690616667
"2013-07-16",75.62860884,75.6905613608333
"2013-07-17",75.62648299,75.6874844316667
"2013-07-18",75.62733333,75.6887152033333
"2013-07-19",75.62605782,75.6868690458333
"2013-07-20",75.62605782,75.6868690458333
"2013-07-21",75.61712925,75.6739459433333
"2013-07-22",75.61372789,75.6690228566667
"2013-07-23",75.61202721,75.6665613133333
"2013-07-24",75.60862585,75.6616382266667
"2013-07-25",75.60649848625,75.6585630891667
"2013-07-26",75.6030958333333,75.6536420833333
"2013-07-27",75.601395,75.65118125
"2013-07-28",75.6069216666667,75.65918
"2013-07-29",75.6175545833333,75.6745575
"2013-07-30",75.620955,75.6794804166667
"2013-07-31",75.618405,75.6757879166667
"2013-08-01",75.62435625,75.68440375
"2013-08-02",75.62690625,75.68809625
"2013-08-03",75.64604,75.71579
"2013-08-04",75.65284,75.7256366666667
"2013-08-05",75.650715,75.7225595833333
"2013-08-06",75.64774,75.7182516666667
"2013-08-07",75.65029,75.7219441666667
"2013-08-08",75.650715,75.7225595833333
"2013-08-09",75.65369,75.7268675
"2013-08-10",75.65369,75.7268675
"2013-08-11",75.646465,75.7164054166667
"2013-08-12",75.641365,75.7090204166667
"2013-08-13",75.640515,75.7077895833333
"2013-08-14",75.639665,75.70655875
"2013-08-15",75.6354133333333,75.7004045833333
"2013-08-16",75.6298841666667,75.6924041666667
"2013-08-17",75.6260570833333,75.6868654166667
"2013-08-18",75.623505,75.6831729166667
"2013-08-19",75.61968,75.6776341666667
"2013-08-20",75.618405,75.6757879166667
"2013-08-21",75.6154295833333,75.6714804166667
"2013-08-22",75.61883,75.6764033333333
"2013-08-23",75.6252058333333,75.6856345833333
"2013-08-24",75.623505,75.6831729166667
"2013-08-25",75.62393,75.6837883333333
"2013-08-26",75.62563125,75.68625
"2013-08-27",75.6341383333333,75.6985583333333
"2013-08-28",75.6358391666667,75.70102
"2013-08-29",75.6358395833333,75.70102
"2013-08-30",75.63669,75.7022508333333
"2013-08-31",75.63754,75.7034816666667
"2013-09-01",75.6375391666667,75.7034816666667
"2013-09-02",75.64859,75.7194825
"2013-09-03",75.64604,75.71579
"2013-09-04",75.64859,75.7194825
"2013-09-05",75.65199,75.7244058333333
"2013-09-06",75.6570908333333,75.7317908333333
"2013-09-07",75.65751625,75.73240625
"2013-09-08",75.6579416666667,75.7330216666667
"2013-09-09",75.6566658333333,75.7311754166667
"2013-09-10",75.6609195833333,75.7373295833333
"2013-09-11",75.6638975,75.7416375
"2013-09-12",75.6728254166667,75.75456125
"2013-09-13",75.671975,75.7533304166667
"2013-09-14",75.6638975,75.7416375
"2013-09-15",75.66644875,75.74533
"2013-09-16",75.67792625,75.76194625
"2013-09-17",75.6800533333333,75.7650233333333
"2013-09-18",75.6792025,75.7637925
"2013-09-19",75.6783520833333,75.7625616666667
"2013-09-20",75.67792625,75.76194625
"2013-09-21",75.6902583333333,75.7797933333333
"2013-09-22",75.72512,75.8302575
"2013-09-23",75.727245,75.8333345833333
"2013-09-24",75.71747,75.81918
"2013-09-25",75.6966379166667,75.7890245833333
"2013-09-26",75.6715504166667,75.752715
"2013-09-27",75.65284375,75.7256366666667
"2013-09-28",75.59884625,75.6474858333333
"2013-09-29",75.567385,75.6019479166667
"2013-09-30",75.565685,75.59948625
"2013-10-01",75.57206,75.6087175
"2013-10-02",75.57291,75.6099483333333
"2013-10-03",75.573335,75.61056375
"2013-10-04",75.5750354166667,75.6130254166667
"2013-10-05",75.5763116666667,75.6148716666667
"2013-10-06",75.5835416666667,75.62533375
"2013-10-07",75.6081991666667,75.66102375
"2013-10-08",75.6273320833333,75.6887116666667
"2013-10-09",75.6362633333333,75.7016354166667
"2013-10-10",75.643065,75.7114820833333
"2013-10-11",75.65029,75.7219441666667
"2013-10-12",75.64689,75.7170208333333
"2013-10-13",75.64519,75.7145591666667
"2013-10-14",75.651565,75.7237904166667
"2013-10-15",75.65199,75.7244058333333
"2013-10-16",75.6570908333333,75.7317908333333
"2013-10-17",75.6660241666667,75.7447145833333
"2013-10-18",75.6826058333333,75.7687158333333
"2013-10-19",75.6898354166667,75.7791779166667
"2013-10-20",75.71747,75.81918
"2013-10-21",75.723845,75.82841125
"2013-10-22",75.7349020833333,75.8444120833333
"2013-10-23",75.73149875,75.83948875
"2013-10-24",75.7221466666667,75.8259495833333
"2013-10-25",75.6864325,75.7742545833333
"2013-10-26",75.6838804166667,75.7705620833333
"2013-10-27",75.69111,75.7810241666667
"2013-10-28",75.6864329166667,75.7742545833333
"2013-10-29",75.6805769230769,75.7657807692308
