"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 2014-02-12",-19,0,0,0,.0839,.1131,0,427.9189,.3909,.913427394469193,.1572,.3668,.0049,.01069732,0,0,0,.0001954364068295113836259314,0,.1569714957715584724109770189,0,0,0,0,.0002800603709866898127359598,0,.004577901638895877530238257,0,51
" 2014-02-13",-13,.23,0,0,.0789,.1063,0,402.2437,.3674,.913427394469193,.1477,.3668,.0046,.01069732,0,0,0,.0001837102224197407006083756,0,.1475532060252649640663183979,0,0,0,0,.0002632567487274884239718022,0,.0043032275405621248784239616,0,51
" 2014-02-14",-7,.48,0,0,.0741,.0999,0,378.1091,.3454,.913427394469193,.1389,.3668,.0043,.01069732,0,0,0,.000172687609074556258571873,0,.1387000136637490662223392938,0,0,0,0,.000247461343803839118533494,0,.0040450338881283973857185239,0,51
" 2014-02-15",-5,.15,0,0,.0697,.0939,0,355.4226,.3247,.913427394469194,.1305,.3668,.004,.01069732,0,0,0,.0001623263525300828830575606,0,.1303780128439241222489989363,0,0,0,0,.0002326136631756087714214844,0,.0038023318548406935425754125,0,51
" 2014-02-16",-15,0,0,0,.0655,.0883,0,334.0972,.3052,.913427394469193,.1227,.3668,.0038,.01069732,0,0,0,.000152586771378277910074107,0,.1225553320732886749140590002,0,0,0,0,.0002186568433850722451361953,0,.0035741919435502519300208877,0,51
" 2014-02-17",-20,0,0,0,.0616,.083,0,314.0514,.2869,.913427394469194,.1153,.3668,.0036,.01069732,0,0,0,.0001434315650955812354696606,0,.1152020121488913544192154599,0,0,0,0,.0002055374327819679104280236,0,.0033597404269372368142196345,0,51
" 2014-02-18",-11,.08,0,0,.0579,.078,0,295.2083,.2697,.913427394469193,.1084,.3668,.0034,.01069732,0,0,0,.000134825671189846361341481,0,.1082898914199578731540625326,0,0,0,0,.0001932051868150498358023422,0,.0031581560013210026053664564,0,51
" 2014-02-19",0,.1,0,0,.0544,.0733,0,277.4958,.2535,.913427394469193,.1019,.3668,.0032,.01069732,0,0,0,.0001267361309184555796609921,0,.1017924979347604007648187803,0,0,0,0,.0001816128756061468456542017,0,.002968666641241742449044469,0,51
" 2014-02-20",1,.18,.027654589561735120868928,1.44106635119563E-02,.0656,.0883,0,334.3353,.3066,.917085670484901,.1392,.3668,.0053,.01069732,0,0,0,.0001526955334400754277321389,.0433139668230882490771299362,.0956849480586747767189296535,0,0,0,0,.0002188126994196280879401551,.0022901544228157798530526388,.0027905466427672379021018009,0,51
" 2014-02-21",3,1.47,.031677904950248205715968,.940674216926279,1.024,1.3797,0,5222.2009,4.8499,.928715738896736,.5121,9.80527384104026E-02,.0267,5.10673347864788E-03,0,0,0,.0023850506590309224031610921,.3537307290552211448449321323,.1559353143990734907613687008,0,0,0,0,.003417777594391311803729845,.0187029277863288922782537443,.004547682544785978282964571,0,51
