"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1973-01-01",-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
" 1973-01-02",-8,0,0,0,.5364,.7227,0,2735.4442,2.0377,.744913726012702,1.0044,.367197826594721,.0307,1.12317905651092E-02,0,0,0,.001018834959010700132443553,0,1.0034303234958080643599999993,0,0,0,0,.0014599904962623332897916115,0,.0292639456601367980453640002,0,51
" 1973-01-03",-10,.2,0,0,.5042,.6793,0,2571.3175,1.9154,.744913726012702,.9442,.367197826594721,.0289,1.12317905651092E-02,0,0,0,.0009577048614700581244969399,0,.9432245040860595804984000004,0,0,0,0,.0013723910664865932924041148,0,.0275081089205285901626421602,0,51
" 1973-01-04",-22,0,0,0,.474,.6386,0,2417.0385,1.8005,.744913726012702,.8875,.367197826594721,.0271,1.12317905651092E-02,0,0,0,.0009002425697818546370271235,0,.8866310338408960056684959994,0,0,0,0,.0012900476024973976948598679,0,.0258576223852968747528836305,0,51
" 1973-01-05",-23,0,0,0,.4455,.6002,0,2272.0162,1.6925,.744913726012702,.8343,.367197826594721,.0255,1.12317905651092E-02,0,0,0,.0008462280155949433588054961,0,.8334331718104422453283862397,0,0,0,0,.0012126447463475538331682758,0,.0243061650421790622677106127,0,51
" 1973-01-06",-22,0,0,0,.4188,.5642,0,2135.6952,1.5909,.744913726012702,.7842,.367197826594721,.024,1.12317905651092E-02,0,0,0,.0007954543346592467572771663,0,.7834271815018157106086830663,0,0,0,0,.0011398860615667006031781793,0,.022847795139648318531647976,0,51
" 1973-01-07",-19,.1,0,0,.3937,.5304,0,2007.5535,1.4955,.744913726012702,.7372,.367197826594721,.0225,1.12317905651092E-02,0,0,0,.0007477270745796919518405363,0,.7364215506117067679721620823,0,0,0,0,.0010714928978726985669874885,0,.0214769274312694194197490974,0,51
" 1973-01-08",-24,.03,0,0,.37,.4986,0,1887.1003,1.4057,.744913726012702,.6929,.367197826594721,.0212,1.12317905651092E-02,0,0,0,.0007028634501049104347301041,0,.6922362575750043618938323564,0,0,0,0,.0010072033240003366529682392,0,.0201883117853932542545641515,0,51
" 1973-01-09",-24,0,0,0,.3478,.4686,0,1773.8743,1.3214,.744913726012702,.6514,.367197826594721,.0199,1.12317905651092E-02,0,0,0,.0006606916430986158086462979,0,.6507020821205041001802024151,0,0,0,0,.0009467711245603164537901449,0,.0189770130782696589992903025,0,51
" 1973-01-10",-17,0,0,0,.327,.4405,0,1667.4418,1.2421,.744913726012702,.6123,.367197826594721,.0187,1.12317905651092E-02,0,0,0,.00062105014451269886012752,0,.6116599571932738541693902699,0,0,0,0,.0008899648570866974665627362,0,.0178383922935734794593328843,0,51
" 1973-01-11",-15,0,0,0,.3074,.4141,0,1567.3953,1.1676,.744913726012702,.5755,.367197826594721,.0176,1.12317905651092E-02,0,0,0,.0005837871358419369285198688,0,.5749603597616774229192268536,0,0,0,0,.000836566965661495618568972,0,.0167680887559590706917729112,0,51
" 1973-01-12",-10,0,0,0,.2889,.3892,0,1473.3516,1.0975,.744913726012702,.541,.367197826594721,.0165,1.12317905651092E-02,0,0,0,.0005487599076914207128086767,0,.5404627381759767775440732435,0,0,0,0,.0007863729477218058814548337,0,.0157620034306015264502665366,0,51
" 1973-01-13",-5,0,0,0,.2716,.3659,0,1384.9505,1.0317,.744913726012702,.5086,.367197826594721,.0156,1.12317905651092E-02,0,0,0,.0005158343132299354700401561,0,.5080349738854181708914288486,0,0,0,0,.0007391905708584975285675437,0,.0148162832247654348632505444,0,51
" 1973-01-14",-1,0,0,0,.2553,.3439,0,1301.8535,.9698,.744913726012702,.478,.367197826594721,.0146,1.12317905651092E-02,0,0,0,.0004848842544361393418377467,0,.4775528754522930806379431176,0,0,0,0,.000694839136606987676853491,0,.0139273062312795087714555117,0,51
