"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1943-01-01",-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
" 1943-01-02",-16,.53,0,0,.5181,1.8067,0,6838.447,8.864,1.29619865268074,10.1449,1.48351090101117,.1214,1.77580534071509E-02,0,.1754676492202117464318921192,0,4.43199290598895E-03,0,9.965011055999996282151832,0,0,0,0,1.17425652044177E-02,0,.1096949421744003341948899768,0,132
" 1943-01-03",-21,.89,0,0,.487,1.6982,0,6427.9554,8.3319,1.29619865268074,9.5359,1.48351090101117,.1141,1.77580534071509E-02,0,.1649348488134398464007462396,0,4.16595357115734E-03,0,9.366841120000003510541088,0,0,0,0,1.10376939867814E-02,0,.1031102814880003912476753312,0,132
" 1943-01-04",-23,0,0,0,.4578,1.5964,0,6042.5421,7.8323,1.29619865268074,8.9642,1.48351090101117,.1073,1.77580534071509E-02,0,.1550455313897181189521996748,0,3.91616744327686E-03,0,8.8052153279999988975671664,0,0,0,0,.010375885640962,0,.0969278991072003193262763154,0,132
" 1943-01-05",-19,0,0,0,.4303,1.5005,0,5679.5672,7.3618,1.29619865268074,8.4257,1.48351090101117,.1009,1.77580534071509E-02,0,.1457319618981994372340103701,0,3.68092365845791E-03,0,8.276286927999998440363584,0,0,0,0,9.75260723308424E-03,0,.0911054499472002943824935616,0,132
" 1943-01-06",-18,0,0,0,.4045,1.4105,0,5339.0307,6.9204,1.29619865268074,7.9205,1.48351090101117,.0948,1.77580534071509E-02,0,.1369941403388838012461783254,0,3.4602222167005E-03,0,7.7800559200000021389303408,0,0,0,0,9.16785876314798E-03,0,.0856429340080003164163270699,0,132
" 1943-01-07",-18,0,0,0,.3802,1.3258,0,5018.2929,6.5047,1.29619865268074,7.4447,1.48351090101117,.0891,1.77580534071509E-02,0,.1287643316609235906392015271,0,3.25235225411503E-03,0,7.3126755519999979641199072,0,0,0,0,8.61710729727778E-03,0,.0804980062048002528659931453,0,132
" 1943-01-08",-15,.08,0,0,.3574,1.2463,0,4717.3537,6.1146,1.29619865268074,6.9982,1.48351090101117,.0838,1.77580534071509E-02,0,.1210425358643190521617099547,0,3.05731377070151E-03,0,6.8741458239999999290728064,0,0,0,0,8.10035283547364E-03,0,.0756706665376002579882839514,0,132
" 1943-01-09",-4,0,0,0,.336,1.1717,0,4434.8933,5.7485,1.29619865268074,6.5792,1.48351090101117,.0788,1.77580534071509E-02,0,.1137948854236463756389526012,0,2.87425133451513E-03,0,6.4625433600000020192152736,0,0,0,0,7.61532891079783E-03,0,.0711397424640002655023076406,0,132
" 1943-01-10",-6,0,0,0,.3158,1.1012,0,4168.2717,5.4029,1.29619865268074,6.1837,1.48351090101117,.074,1.77580534071509E-02,0,.1069536452880579407214274531,0,2.7014540816663E-03,0,6.0740214079999922053997792,0,0,0,0,7.15750258937486E-03,0,.0668628888992001428462805181,0,132
" 1943-01-11",-11,0,0,0,.2969,1.0353,0,3918.809,5.0796,1.29619865268074,5.8136,1.48351090101117,.0696,1.77580534071509E-02,0,.1005526829829780510811454761,0,2.53977744409982E-03,0,5.7105033440000045284811344,0,0,0,0,6.72914033814248E-03,0,.0628612783856002648146787586,0,132
" 1943-01-12",-18,0,0,0,.2791,.9732,0,3683.8652,4.775,1.29619865268074,5.4651,1.48351090101117,.0654,1.77580534071509E-02,0,.0945242634575585928713446975,0,2.38751055792611E-03,0,5.3681424159999989330307632,0,0,0,0,6.32570922322522E-03,0,.0590925658384001903321343397,0,132
" 1943-01-13",-12,0,0,0,.2623,.9147,0,3462.1205,4.4876,1.29619865268074,5.1361,1.48351090101117,.0615,1.77580534071509E-02,0,.0888345191863762494145340695,0,2.24379799120035E-03,0,5.0450152479999974307559472,0,0,0,0,5.94494277768533E-03,0,.0555355787152001616313397413,0,132
" 1943-01-14",-3,0,0,0,.2466,.8599,0,3254.8949,4.219,1.29619865268074,4.8287,1.48351090101117,.0578,1.77580534071509E-02,0,.0835173176948548308854645989,0,2.10949517586735E-03,0,4.7430452160000060362304512,0,0,0,0,5.58910746846055E-03,0,.0522114895584002449931868109,0,132
" 1943-01-15",-8,.46,0,0,.2318,.8083,0,3059.5484,3.9658,1.29619865268074,4.5389,1.48351090101117,.0543,1.77580534071509E-02,0,.0785049239321464701860042925,0,1.98289124803752E-03,0,4.4583855679999987071662224,0,0,0,0,5.2536703616754E-03,0,.0490779532832001535990996898,0,132
" 1943-01-16",-21,.2,0,0,.2179,.7598,0,2876.0811,3.728,1.29619865268074,4.2667,1.48351090101117,.0511,1.77580534071509E-02,0,.0737973378982516608134131094,0,1.86398620771085E-03,0,4.1910363040000034698443072,0,0,0,0,4.9386314573299E-03,0,.0461349698896001959626627053,0,132
" 1943-01-17",-32,0,0,0,.2048,.7142,0,2703.173,3.5038,1.29619865268074,4.0102,1.48351090101117,.048,1.77580534071509E-02,0,.0693606920677463458443100631,0,1.75192462294255E-03,0,3.9390740480000002965504176,0,0,0,0,4.64172428848629E-03,0,.0433613668352001515461918462,0,132
" 1943-01-18",-30,0,0,0,.1925,.6713,0,2540.8243,3.2934,1.29619865268074,3.7693,1.48351090101117,.0451,1.77580534071509E-02,0,.0651949864406307720273251331,0,1.64670649373262E-03,0,3.7024988000000032004250768,0,0,0,0,4.36294885514459E-03,0,.0407571441200001746064792763,0,132
" 1943-01-19",-30,0,0,0,.181,.6312,0,2389.0348,3.0967,1.29619865268074,3.5442,1.48351090101117,.0424,1.77580534071509E-02,0,.0613002210169046926138283401,0,1.54833182008106E-03,0,3.4813105599999981683277616,0,0,0,0,4.10230515730478E-03,0,.0383223017440001108867328318,0,132
" 1943-01-20",-28,.1,0,0,.1701,.5932,0,2245.1647,2.9102,1.29619865268074,3.3307,1.48351090101117,.0399,1.77580534071509E-02,0,.0576086607457209807515776291,0,1.45508973809828E-03,0,3.2716625760000011973919888,0,0,0,0,3.8552602610914E-03,0,.0360144946224001363387531451,0,132
" 1943-01-21",-20,0,0,0,.1599,.5576,0,2110.534,2.7357,1.29619865268074,3.131,1.48351090101117,.0375,1.77580534071509E-02,0,.0541541731525031998666940277,0,1.36783567972907E-03,0,3.075478224000004289051,0,0,0,0,3.62408063344218E-03,0,.0338548952976001629866399,0,132
" 1943-01-22",-19,0,0,0,.1503,.5241,0,1983.8228,2.5714,1.29619865268074,2.943,1.48351090101117,.0352,1.77580534071509E-02,0,.0509028907118275397844265289,0,1.28571421302864E-03,0,2.8908341280000014287310304,0,0,0,0,3.40649980741938E-03,0,.031822331227200124549501249,0,132
" 1943-01-23",-23,0,0,0,.1413,.4927,0,1865.031,2.4175,1.29619865268074,2.7668,1.48351090101118,.0331,1.77580534071509E-02,0,.0478548134236942472534051122,0,1.20872533799699E-03,0,2.7177302880000066295726032,0,0,0,0,3.20251778302301E-03,0,.0299168024112001752841293557,0,132
" 1943-01-24",-24,0,0,0,.1328,.4631,0,1752.8388,2.272,1.29619865268074,2.6004,1.48351090101117,.0311,1.77580534071509E-02,0,.0449760737626792653502487914,0,1.13601362268931E-03,0,2.5542433279999998638614304,0,0,0,0,3.00986809331533E-03,0,.028117136307200094652840209,0,132
