"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1933-01-21",0,0,0,0,.1599,.5576,0,2110.534,2.7217,1.28957355843646,3.2044,1.51828557350322,.0375,1.77492768135508E-02,0,.1275542938936776487794480307,0,.0013608444363188514087587816,0,3.0754782239999993604000000002,0,0,0,0,.0036055573340267984434301668,0,.0338548952976001087320000001,0,132
" 1933-01-22",0,0,0,0,.1503,.5241,0,1983.8228,2.5583,1.28957355843646,3.012,1.51828557350322,.0352,1.77492768135508E-02,0,.1198962499826125741810571545,0,.0012791427065586201797151024,0,2.890834127999999398799999997,0,0,0,0,.0033890886010270657038621268,0,.031822331227200102204,0,132
" 1933-01-23",-1,0,0,0,.1413,.4927,0,1865.031,2.4051,1.28957355843646,2.8316,1.51828557350322,.0331,1.77492768135508E-02,0,.112716833815989066745065708,0,.0012025473349084034024866532,0,2.7177302879999994347999999959,0,0,0,0,.0031861491638398162605170892,0,.029916802411200096084,0,132
" 1933-01-24",1,0,.013303959231105493024,7.11348627042058E-05,.1329,.4634,0,1754.1587,2.5773,1.46926356320535,2.6613,1.517143631602,.0311,1.77372069006523E-02,0,.1059362741030668652777404533,0,.0011310583213682010770734339,0,2.554243327999999468800000001,0,0,0,0,.0029967390224650501133950542,0,.0281171363072000903040000001,0,132
" 1933-01-25",-4,0,0,0,.1408,.4911,0,1858.8507,2.3971,1.28957355843646,2.8223,1.51828557350322,.033,1.77492768135508E-02,0,.1123433146755392698565412134,0,.0011985623538574056344921011,0,2.7087243192659473814226327955,0,0,0,0,.0031755909565451976694250235,0,.0298176646165750242956443368,0,132
" 1933-01-26",-9,0,0,0,.1324,.4616,0,1747.3197,2.2533,1.28957355843646,2.6529,1.51828557350322,.031,1.77492768135508E-02,0,.1056027157950069136651487407,0,.001126648612625961296422575,0,2.5462008601099905385372748306,0,0,0,0,.0029850554991524858092595221,0,.0280286047395805228379056767,0,132
" 1933-01-27",-10,0,0,0,.1244,.4339,0,1642.4805,2.1181,1.28957355843646,2.4938,1.51828557350322,.0292,1.77492768135508E-02,0,.0992665528473064988452398164,0,.0010590496958684036186372205,0,2.393428808503391106225038345,0,0,0,0,.0028059521692033366607039508,0,.0263468884552056914676313361,0,132
" 1933-01-28",-5,0,0,0,.117,.4079,0,1543.9316,1.991,1.28957355843646,2.3441,1.51828557350322,.0274,1.77492768135508E-02,0,.0933105596764681089145254275,0,.0009955067141162994015189873,0,2.249823079993187639851536046,0,0,0,0,.0026375950390511364610617137,0,.024766075147893349979573456,0,132
" 1933-01-29",-5,0,0,0,.11,.3834,0,1451.2957,1.8716,1.28957355843646,2.2035,1.51828557350322,.0258,1.77492768135508E-02,0,.0877119260958800223796539015,0,.0009357763112693214374278481,0,2.1148336951935963814604438742,0,0,0,0,.0024793393367080682733980109,0,.0232801106390197489807990485,0,132
" 1933-01-30",-3,0,0,0,.1034,.3604,0,1364.218,1.7593,1.28957355843646,2.0713,1.51828557350322,.0242,1.77492768135508E-02,0,.0824492105301272210368746674,0,.0008796297325931621511821772,0,1.9879436734819805985728172435,0,0,0,0,.0023305789765055841769941303,0,.0218833040006785640419511056,0,132
