"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1933-01-01",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690
" 1933-01-02",-3,0,0,0,.3083,5.6189,0,21268.4167,102.3412,4.8118870547278,37.2436,1.7511203477508,.4934,2.32000066264534E-02,0,5.7030268569125889981191133748,0,.0511706095639234545104868033,0,31.489359830304961360465861899,0,0,0,0,.1498275448031678748067053599,0,.3435998642197714262743746176,0,690
" 1933-01-03",-2,0,0,0,.2898,5.2818,0,19992.3117,96.2007,4.8118870547278,35.0089,1.7511203477508,.4638,2.32000066264534E-02,0,5.3608452454978336582319665709,0,.0481003729900880472398575951,0,29.599998240486663678837910177,0,0,0,0,.1408378921149778023183030384,0,.3229838723665851406979121405,0,690
" 1933-01-04",-5,0,0,0,.2724,4.9649,0,18792.773,90.4287,4.8118870547278,32.9084,1.7511203477508,.436,2.32000066264534E-02,0,5.0391945307679636387380485792,0,.0452143506106827644054661394,0,27.823998346057463858107635581,0,0,0,0,.1323876185880791341792048562,0,.3036048400245900322560374122,0,690
" 1933-01-05",-2,0,0,0,.256,4.667,0,17665.2066,85.003,4.8118870547278,30.9339,1.7511203477508,.4098,2.32000066264534E-02,0,4.7368428589218858204137656671,0,.042501489574041798541138171,0,26.154558445294016026621177461,0,0,0,0,.1244443614727943861284525647,0,.2853885496231146303206751676,0,690
" 1933-01-06",-1,.2,0,0,.2407,4.387,0,16605.2942,79.9028,4.8118870547278,29.0779,1.7511203477508,.3852,2.32000066264534E-02,0,4.452632287386572671188939721,0,.0399514001995992906286698808,0,24.58528493857637506502390678,0,0,0,0,.1169776997844267229607454109,0,.2682652366457277525014346572,0,690
" 1933-01-07",-4,0,0,0,.2262,4.1237,0,15608.9766,75.1086,4.81188705472781,27.3332,1.7511203477508,.3621,2.32000066264534E-02,0,4.1854743501433783109176033413,0,.0375543161876233331909496879,0,23.110167842261792561122472393,0,0,0,0,.1099590377973611195831006862,0,.252169322446984087351348578,0,690
" 1933-01-08",-3,0,0,0,.2127,3.8763,0,14672.438,70.6021,4.8118870547278,25.6932,1.7511203477508,.3404,2.32000066264534E-02,0,3.9343458891347756122625471417,0,.0353010572163659331994927066,0,21.723557771726085007455124054,0,0,0,0,.103361495529519452408114645,0,.2370391631001650421102676634,0,690
" 1933-01-09",-1,0,0,0,.1999,3.6437,0,13792.0917,66.366,4.8118870547278,24.1516,1.7511203477508,.32,2.32000066264534E-02,0,3.6982851357866890755267943111,0,.0331829937833839772075231442,0,20.420144305422519907007816599,0,0,0,0,.0971598057977482852636277663,0,.2228168133141551395836516034,0,690
" 1933-01-10",-5,0,0,0,.1879,3.4251,0,12964.5662,62.384,4.8118870547278,22.7025,1.7511203477508,.3008,2.32000066264534E-02,0,3.4763880276394877309951866537,0,.0311920141563809385750717556,0,19.19493564709716871258734761,0,0,0,0,.0913302174498833881478101004,0,.2094478045153058312086325073,0,690
