"Date","WL.igldm","AWL.igldm"
"2013-09-29",74.96315306,74.91578306
"2013-09-30",74.96697959,74.91960959
"2013-10-01",74.97165646,74.92428646
"2013-10-02",74.9725068,74.9251368
"2013-10-03",74.97973469,74.93236469
"2013-10-04",74.9907891158333,74.9434191158333
"2013-10-05",74.9924897970833,74.9451197970833
"2013-10-06",75.0018435395833,74.9544735395833
"2013-10-07",75.02267687,74.97530687
"2013-10-08",75.04265986,74.99528986
"2013-10-09",75.0481870729167,75.0008170729167
"2013-10-10",75.0528639466667,75.0054939466667
"2013-10-11",75.0571156483333,75.0097456483333
"2013-10-12",75.05754081875,75.01017081875
"2013-10-13",75.0592415,75.0118715
"2013-10-14",75.07284694,75.02547694
"2013-10-15",75.07964966,75.03227966
"2013-10-16",75.08305102,75.03568102
"2013-10-17",75.09538095,75.04801095
